Label,Thumb,Index,Middle,Ring,Pinky,ax,ay,az,gx,gy,gz
A,-2,84,91,78,111,1.712065,8.325827,4.849055,-0.00733,0.039095,-0.003665
A,-4,84,88,75,113,1.712065,8.325827,4.849055,-0.00733,0.039095,-0.003665
A,-2,82,85,76,113,1.712065,8.325827,4.849055,-0.00733,0.039095,-0.003665
A,-2,80,86,73,112,1.712065,8.325827,4.849055,-0.00733,0.039095,-0.003665
A,-3,79,84,71,104,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-1,78,86,71,105,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-3,79,86,68,99,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-2,78,83,69,104,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-1,77,85,71,104,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-3,78,85,71,104,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-3,76,84,71,99,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-3,77,83,71,99,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-6,73,76,70,96,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,-3,71,78,69,95,1.471586,8.516056,4.476971,0.017104,-0.009774,-0.003665
A,2,81,83,74,103,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,4,80,83,72,101,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,4,83,83,73,100,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,4,83,83,73,101,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,4,83,79,69,100,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,5,85,82,71,102,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,5,79,83,74,102,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,5,84,82,71,102,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,4,81,79,74,102,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,5,83,83,71,102,0.994218,8.395219,4.813163,0.004887,-0.023213,-0.010996
A,8,84,83,72,100,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,8,84,84,75,99,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,9,84,83,72,98,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,8,82,83,70,99,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,8,83,83,73,101,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,8,83,82,71,98,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,9,82,85,70,93,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,6,85,85,71,101,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,10,83,83,72,98,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,8,83,83,71,99,0.756132,8.327023,4.85743,-0.020769,-0.009774,0.018326
A,8,82,83,76,97,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,8,81,83,74,100,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,8,83,81,75,102,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,7,79,82,71,97,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,7,77,82,71,99,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,6,81,83,76,103,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,4,80,81,73,103,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,7,80,80,74,101,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,6,80,81,74,101,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
A,6,82,82,76,96,1.421337,6.622137,6.687939,0.293215,0.006109,-0.541227
