label,Thumb,Index,Middle,Ring,Pinky,ax,ay,az,gx,gy,gz
D,20,7,46,48,39,1.282553,8.962317,2.75055,-0.029322,0.013439,0.030543
D,17,7,46,42,38,1.282553,8.962317,2.75055,-0.029322,0.013439,0.030543
D,17,8,46,43,37,1.282553,8.962317,2.75055,-0.029322,0.013439,0.030543
D,16,8,45,43,35,1.282553,8.962317,2.75055,-0.029322,0.013439,0.030543
D,15,6,46,42,37,1.282553,8.962317,2.75055,-0.029322,0.013439,0.030543
D,16,8,43,41,35,1.282553,8.962317,2.75055,-0.029322,0.013439,0.030543
D,13,6,45,43,34,1.282553,8.962317,2.75055,-0.029322,0.013439,0.030543
D,14,8,43,35,28,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,14,7,43,36,27,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,14,9,44,36,28,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,12,7,44,36,27,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,13,6,45,35,30,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,14,7,45,35,27,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,14,6,43,37,28,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,13,8,43,36,28,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,12,7,43,31,27,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,14,9,43,35,27,1.767099,8.991032,2.870191,0.008552,0.009774,0.015882
D,48,9,52,53,25,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,49,10,51,53,29,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,50,9,50,54,28,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,50,8,49,53,29,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,48,9,54,52,29,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,50,8,50,54,30,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,50,6,50,50,30,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,50,8,47,52,29,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,51,7,47,54,30,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,51,5,50,50,30,1.741975,8.737391,2.958725,-0.11973,0.284663,0.19059
D,48,6,51,53,30,1.066003,8.855837,3.528217,-0.004887,-0.008552,0.004887
