,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
88,77.0,-3.0,3.0,86.0,85.0,68.649689,0.315671,r
89,73.0,-2.0,1.0,87.0,86.0,76.534164,-0.537593,r
90,77.0,-2.0,2.0,84.0,86.0,67.88446,0.398425,r
91,71.0,-3.0,2.0,86.0,86.0,59.004517,-0.396723,r
92,74.0,-2.0,0.0,88.0,86.0,67.225014,0.339473,r
93,74.0,-3.0,2.0,90.0,86.0,75.10817,-0.86532,r
94,71.0,-3.0,2.0,86.0,86.0,66.478119,0.453647,r
95,70.0,-3.0,3.0,89.0,88.0,57.563694,-0.874061,r
96,71.0,-2.0,3.0,90.0,94.0,66.022522,-0.348951,r
97,71.0,-3.0,4.0,90.0,93.0,57.073692,0.856324,r
98,73.0,-1.0,2.0,94.0,94.0,65.38237,-0.262661,r
99,71.0,-3.0,3.0,85.0,93.0,56.40023,0.946535,r
100,71.0,-3.0,3.0,91.0,90.0,64.747101,-0.176999,r
101,74.0,-4.0,3.0,87.0,86.0,55.731853,1.035935,r
102,74.0,-2.0,1.0,89.0,93.0,64.116875,-0.091992,r
103,71.0,-2.0,1.0,88.0,94.0,55.06863,1.124518,r
104,71.0,-3.0,4.0,88.0,93.0,63.619007,0.459734,r
105,71.0,-3.0,3.0,86.0,93.0,71.71711,-0.179675,r
106,71.0,-3.0,3.0,89.0,89.0,62.881893,0.517667,r
107,70.0,-3.0,3.0,88.0,89.0,69.562378,-5.705731,r
108,73.0,-2.0,2.0,88.0,89.0,62.465729,0.907102,r
109,71.0,-3.0,3.0,87.0,92.0,69.167107,-5.340964,r
110,70.0,-3.0,3.0,91.0,89.0,62.053391,1.2928,r
111,72.0,-3.0,4.0,85.0,89.0,68.776001,-4.979427,r
112,73.0,-2.0,3.0,89.0,85.0,61.644855,1.674742,r
113,70.0,-3.0,3.0,87.0,88.0,53.079212,-2.253459,r
114,75.0,-4.0,3.0,86.0,91.0,61.563431,-0.409614,r
115,71.0,-2.0,3.0,87.0,91.0,52.474686,0.632975,r
116,73.0,-4.0,3.0,86.0,89.0,61.075195,0.137083,r
117,73.0,-1.0,1.0,87.0,108.0,64.07267,4.493169,r
118,72.0,-2.0,1.0,87.0,104.0,71.102882,-1.392137,r
119,72.0,-2.0,1.0,89.0,102.0,62.454662,0.178529,r
120,74.0,-1.0,2.0,85.0,102.0,70.435211,-1.271579,r
121,76.0,-2.0,2.0,82.0,101.0,61.753162,0.306262,r
122,71.0,-2.0,2.0,88.0,102.0,70.000259,0.049076,r
123,74.0,-3.0,1.0,86.0,102.0,61.086433,-0.734675,r
124,75.0,-2.0,1.0,88.0,96.0,69.312881,-0.011567,r
125,75.0,-1.0,2.0,87.0,101.0,60.484386,0.005814,r
126,72.0,-3.0,2.0,84.0,101.0,68.756126,0.000448,r
127,72.0,-3.0,1.0,85.0,100.0,59.899094,-0.000306,r
128,72.0,-1.0,1.0,85.0,100.0,64.91095,-8.99929,r
129,71.0,-2.0,1.0,84.0,104.0,63.077549,2.193811,r
130,72.0,-1.0,1.0,84.0,102.0,64.89254,-8.877175,r
131,74.0,-2.0,1.0,87.0,100.0,63.056969,2.317859,r
132,74.0,-4.0,1.0,83.0,103.0,64.873695,-8.756287,r
133,68.0,-2.0,1.0,87.0,99.0,69.773689,0.637092,r
134,73.0,-3.0,0.0,85.0,104.0,60.996391,-0.245536,r
135,73.0,-2.0,1.0,87.0,98.0,69.102676,0.569895,r
136,75.0,-3.0,2.0,85.0,98.0,60.290974,-0.316491,r
137,71.0,-2.0,2.0,85.0,97.0,68.43605,0.503041,r
138,72.0,-3.0,1.0,88.0,104.0,59.590206,-0.386934,r
139,72.0,-2.0,0.0,87.0,98.0,67.90612,-0.060677,r
140,73.0,-2.0,1.0,86.0,99.0,59.005959,0.060104,r
141,72.0,-3.0,1.0,88.0,99.0,67.24218,-0.051683,r
142,73.0,-2.0,2.0,85.0,102.0,58.307831,0.069555,r
143,71.0,-2.0,1.0,86.0,100.0,66.582932,-0.042742,r
144,75.0,-1.0,3.0,86.0,99.0,57.730911,0.001316,r
145,71.0,-2.0,2.0,85.0,101.0,65.941704,-0.03949,r
146,72.0,-3.0,2.0,84.0,98.0,56.940453,0.102125,r
147,72.0,-4.0,2.0,85.0,98.0,65.291992,-0.029259,r
148,72.0,-2.0,2.0,83.0,101.0,56.257126,0.112819,r
149,72.0,-3.0,2.0,85.0,97.0,64.752762,0.040448,r
150,73.0,-4.0,1.0,85.0,97.0,55.691868,-0.236963,r
151,74.0,-3.0,3.0,86.0,96.0,63.998928,0.616885,r
152,71.0,-2.0,2.0,87.0,98.0,57.033375,-6.953505,r
153,73.0,-3.0,2.0,85.0,97.0,63.717529,0.309,r
154,70.0,-3.0,1.0,87.0,97.0,56.732578,-7.272882,r
155,71.0,-2.0,1.0,85.0,96.0,63.439194,0.004558,r
156,79.0,-2.0,3.0,72.0,90.0,67.786636,0.056389,r
157,83.0,-2.0,2.0,76.0,88.0,58.880295,-0.059011,r
158,80.0,-2.0,3.0,74.0,89.0,67.12355,0.047809,r
159,78.0,-2.0,2.0,74.0,88.0,58.183037,-0.068019,r
160,80.0,-1.0,3.0,71.0,87.0,52.792492,-9.522359,r
161,76.0,-1.0,1.0,75.0,86.0,61.05302,-4.882857,r
162,75.0,-1.0,3.0,74.0,81.0,68.746422,-0.40833,r
163,75.0,-1.0,2.0,73.0,86.0,59.905037,0.271589,r
164,75.0,-2.0,2.0,74.0,86.0,68.079887,-0.357201,r
165,74.0,-1.0,3.0,73.0,86.0,59.204277,0.3254,r
166,76.0,-2.0,2.0,73.0,88.0,67.417923,-0.30638,r
167,73.0,-2.0,2.0,74.0,84.0,58.50827,0.378803,r
168,74.0,-2.0,2.0,69.0,85.0,66.760681,-0.255878,r
169,69.0,-2.0,2.0,75.0,82.0,57.817116,0.431771,r
170,72.0,-3.0,2.0,74.0,85.0,66.108162,-0.20571,r
171,71.0,-3.0,3.0,74.0,86.0,57.130852,0.484301,r
172,74.0,-3.0,2.0,74.0,87.0,65.460457,-0.155895,r
173,72.0,-1.0,2.0,78.0,85.0,73.473618,0.157695,r
174,73.0,-2.0,2.0,83.0,90.0,64.710159,-0.185196,r
175,73.0,-1.0,2.0,88.0,95.0,55.700619,1.119795,r
176,70.0,-1.0,3.0,85.0,101.0,64.081863,-0.093956,r
177,75.0,-3.0,2.0,92.0,99.0,55.09396,0.044834,r
178,73.0,-2.0,3.0,92.0,103.0,63.459118,-0.084372,r
179,72.0,-2.0,4.0,89.0,95.0,54.437122,0.054977,r
180,72.0,-3.0,3.0,89.0,102.0,62.84132,-0.074857,r
181,72.0,-2.0,1.0,89.0,98.0,70.835526,0.930546,r
182,74.0,-2.0,1.0,89.0,101.0,62.127792,-0.16482,r
183,73.0,-2.0,4.0,87.0,97.0,70.160645,0.846115,r
184,75.0,-1.0,3.0,89.0,98.0,61.418587,-0.254208,r
185,71.0,-1.0,2.0,90.0,92.0,69.490128,0.762083,r
186,75.0,-1.0,2.0,87.0,98.0,60.807972,0.187703,r
187,71.0,-2.0,3.0,86.0,97.0,51.652515,-0.42244,r
188,72.0,-2.0,3.0,86.0,96.0,60.215046,0.148167,r
189,71.0,-2.0,3.0,86.0,97.0,51.026943,-0.463915,r
190,70.0,-2.0,2.0,86.0,89.0,59.627449,0.108974,r
191,71.0,-2.0,2.0,86.0,96.0,67.828003,-0.125705,r
192,71.0,-2.0,1.0,87.0,94.0,59.043953,-0.013481,r
193,67.0,-1.0,3.0,85.0,93.0,67.278435,0.011803,r
194,75.0,-1.0,2.0,86.0,94.0,58.345493,-0.015625,r
195,82.0,0.0,3.0,86.0,112.0,55.109776,0.111778,r
196,82.0,0.0,3.0,83.0,112.0,63.471207,-0.211967,r
197,81.0,-1.0,3.0,85.0,110.0,54.453545,0.137181,r
198,81.0,-1.0,3.0,85.0,111.0,55.187527,-11.189812,r
199,80.0,0.0,4.0,81.0,111.0,54.449242,0.201829,r
200,85.0,-1.0,4.0,77.0,110.0,55.192852,-11.124347,r
201,84.0,0.0,4.0,78.0,109.0,57.966068,-0.1149,r
202,80.0,-1.0,3.0,83.0,108.0,60.643181,10.534411,r
203,81.0,-1.0,2.0,83.0,106.0,57.923973,-0.282921,r
204,82.0,0.0,3.0,81.0,111.0,60.612888,10.367626,r
205,80.0,-1.0,4.0,83.0,107.0,53.480709,3.831029,r
206,81.0,0.0,3.0,81.0,115.0,46.042049,-3.15262,r
207,83.0,0.0,2.0,83.0,108.0,53.223114,3.590198,r
208,80.0,-1.0,3.0,83.0,107.0,45.769997,-3.407129,r
209,78.0,-1.0,3.0,81.0,101.0,54.334633,-0.050328,r
210,81.0,-1.0,2.0,79.0,111.0,62.351341,3.096441,r
211,82.0,-1.0,2.0,79.0,106.0,65.931984,-7.104054,r
212,75.0,-1.0,5.0,79.0,107.0,62.273266,3.317982,r
213,78.0,-1.0,4.0,79.0,106.0,54.557804,-2.667423,r
214,78.0,-1.0,3.0,80.0,109.0,54.144814,8.796681,r
215,78.0,-1.0,5.0,79.0,104.0,54.558144,-2.67382,r
216,75.0,-1.0,3.0,81.0,106.0,45.947147,1.790965,r
217,78.0,-1.0,4.0,79.0,107.0,54.153008,-2.464875,r
218,78.0,-3.0,3.0,79.0,106.0,55.570366,8.767208,r
219,77.0,-2.0,2.0,79.0,105.0,49.58989,0.274114,r
220,78.0,-1.0,4.0,79.0,106.0,43.308701,-8.648828,r
221,77.0,-2.0,4.0,77.0,106.0,49.480679,0.117111,r
222,76.0,-2.0,4.0,78.0,104.0,58.134453,-0.086381,r
223,79.0,-1.0,5.0,82.0,105.0,48.880535,0.131184,r
224,79.0,-2.0,4.0,80.0,103.0,57.572075,-0.073161,r
225,75.0,-2.0,4.0,77.0,105.0,48.286037,0.145092,r
226,77.0,-1.0,3.0,81.0,98.0,56.906315,-0.976167,r
227,76.0,0.0,2.0,79.0,103.0,47.718178,0.219124,r
228,78.0,-2.0,2.0,81.0,103.0,56.37569,-0.907537,r
229,77.0,-1.0,3.0,75.0,105.0,47.155991,0.29239,r
230,76.0,-1.0,3.0,80.0,105.0,55.850456,-0.839513,r
231,77.0,0.0,3.0,78.0,105.0,47.402611,4.251638,r
232,74.0,-1.0,3.0,82.0,104.0,55.464172,-0.605938,r
233,77.0,-1.0,5.0,74.0,105.0,46.992229,4.496401,r
234,90.0,-1.0,3.0,88.0,121.0,70.903305,0.590771,r
235,91.0,-1.0,4.0,87.0,119.0,77.539101,-5.30875,r
236,92.0,-1.0,4.0,87.0,115.0,69.470375,-2.295923,r
237,92.0,-1.0,4.0,86.0,116.0,60.886192,-0.582437,r
238,87.0,-1.0,4.0,82.0,116.0,51.837303,1.238224,r
239,88.0,-1.0,4.0,88.0,115.0,60.31208,-0.466869,r
240,92.0,-1.0,3.0,87.0,112.0,51.231266,1.359508,r
241,87.0,0.0,3.0,85.0,114.0,59.88781,0.397979,r
