,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
86,-8.0,27.0,77.0,72.0,71.0,-111.265686,-4.15135,q
87,-6.0,28.0,77.0,73.0,67.0,-111.265686,-4.15135,q
88,-9.0,27.0,78.0,71.0,71.0,-118.34845,1.400854,q
89,-10.0,27.0,78.0,73.0,66.0,-118.34845,1.400854,q
90,-8.0,28.0,77.0,71.0,69.0,-110.569344,-4.692157,q
91,-9.0,27.0,78.0,73.0,68.0,-110.569344,-4.692157,q
92,-8.0,28.0,77.0,71.0,71.0,-116.29184,3.225888,q
93,-5.0,28.0,75.0,71.0,67.0,-116.29184,3.225888,q
94,-8.0,27.0,77.0,71.0,71.0,-117.251923,-8.067284,q
95,-8.0,27.0,76.0,69.0,69.0,-116.570129,-3.330196,q
96,-7.0,27.0,76.0,69.0,68.0,-116.570129,-3.330196,q
97,-8.0,27.0,76.0,72.0,66.0,-116.552673,8.10875,q
98,-8.0,27.0,74.0,70.0,65.0,-116.552673,8.10875,q
99,-8.0,27.0,76.0,70.0,66.0,-116.570099,-3.347213,q
100,-8.0,27.0,76.0,72.0,65.0,-116.570099,-3.347213,q
101,-8.0,27.0,76.0,71.0,66.0,-116.55278,8.091809,q
102,-11.0,27.0,76.0,69.0,66.0,-116.55278,8.091809,q
103,-9.0,27.0,74.0,70.0,65.0,-113.136215,-2.597242,q
104,-8.0,27.0,77.0,70.0,66.0,-113.136215,-2.597242,q
105,-8.0,27.0,75.0,70.0,68.0,-120.230812,2.775901,q
106,-8.0,27.0,75.0,70.0,68.0,-120.230812,2.775901,q
107,-8.0,27.0,76.0,71.0,65.0,-112.422173,-3.135927,q
108,-8.0,27.0,76.0,70.0,66.0,-112.422173,-3.135927,q
109,-9.0,27.0,76.0,71.0,63.0,-119.533638,2.249079,q
110,-10.0,27.0,75.0,70.0,67.0,-119.533638,2.249079,q
111,-8.0,27.0,73.0,69.0,69.0,-111.710007,-3.672366,q
112,-9.0,27.0,76.0,69.0,66.0,-111.710007,-3.672366,q
113,-8.0,27.0,77.0,68.0,66.0,-118.839035,1.723476,q
114,-7.0,27.0,74.0,71.0,67.0,-114.577103,-3.034345,q
115,-7.0,25.0,75.0,70.0,67.0,-114.577103,-3.034345,q
116,-7.0,28.0,74.0,71.0,69.0,-112.298538,8.16362,q
117,-8.0,28.0,74.0,70.0,68.0,-112.298538,8.16362,q
118,-10.0,27.0,74.0,70.0,69.0,-114.525131,-2.775993,q
119,-6.0,27.0,76.0,70.0,67.0,-114.525131,-2.775993,q
120,-7.0,27.0,76.0,70.0,70.0,-120.293556,5.061974,q
121,-7.0,27.0,75.0,68.0,66.0,-120.293556,5.061974,q
122,-8.0,27.0,75.0,71.0,65.0,-115.021042,-3.990875,q
123,-8.0,27.0,72.0,70.0,67.0,-115.021042,-3.990875,q
124,-8.0,27.0,74.0,70.0,65.0,-118.862366,5.925297,q
125,-8.0,27.0,74.0,68.0,67.0,-118.862366,5.925297,q
126,-8.0,26.0,74.0,70.0,66.0,-112.330002,-1.982489,q
127,-6.0,26.0,74.0,71.0,69.0,-112.330002,-1.982489,q
128,-6.0,25.0,74.0,70.0,67.0,-119.996033,1.606776,q
129,-8.0,26.0,73.0,68.0,65.0,-119.996033,1.606776,q
130,-5.0,25.0,73.0,71.0,69.0,-128.24205,-0.78521,q
131,-8.0,27.0,71.0,70.0,66.0,-128.24205,-0.78521,q
132,-8.0,26.0,75.0,70.0,66.0,-120.690376,-7.143958,q
133,-8.0,27.0,74.0,72.0,71.0,-112.806053,-6.603749,q
134,-7.0,27.0,75.0,72.0,70.0,-112.806053,-6.603749,q
135,-9.0,27.0,75.0,72.0,73.0,-114.736801,4.431536,q
136,-7.0,26.0,75.0,74.0,69.0,-114.736801,4.431536,q
137,-5.0,26.0,74.0,72.0,69.0,-109.390503,-4.443162,q
138,-10.0,27.0,75.0,72.0,71.0,-109.390503,-4.443162,q
139,-7.0,26.0,76.0,72.0,69.0,-112.172501,6.150235,q
140,-7.0,26.0,74.0,72.0,69.0,-112.172501,6.150235,q
141,-8.0,26.0,76.0,74.0,67.0,-115.221825,-4.335711,q
142,-8.0,25.0,75.0,70.0,69.0,-115.221825,-4.335711,q
143,-7.0,26.0,76.0,70.0,69.0,-118.435677,6.02674,q
144,-8.0,26.0,76.0,72.0,69.0,-118.435677,6.02674,q
145,-8.0,27.0,72.0,72.0,69.0,-115.094482,-4.743614,q
146,-9.0,26.0,75.0,73.0,72.0,-115.094482,-4.743614,q
147,-7.0,24.0,75.0,73.0,72.0,-118.310844,5.62474,q
148,-5.0,26.0,74.0,73.0,70.0,-118.310844,5.62474,q
149,-8.0,26.0,76.0,72.0,71.0,-110.346649,1.097357,q
150,-6.0,26.0,74.0,70.0,69.0,-110.346649,1.097357,q
151,-7.0,26.0,76.0,69.0,69.0,-102.209541,-3.563007,q
152,-7.0,26.0,73.0,74.0,74.0,-107.068893,11.212933,q
153,-7.0,27.0,73.0,74.0,74.0,-107.068893,11.212933,q
154,-7.0,26.0,74.0,72.0,75.0,-108.442642,-0.062495,q
155,-6.0,26.0,74.0,71.0,75.0,-108.442642,-0.062495,q
156,-10.0,26.0,73.0,76.0,75.0,-107.022217,11.32822,q
157,-8.0,26.0,73.0,74.0,77.0,-107.022217,11.32822,q
158,-8.0,26.0,74.0,76.0,74.0,-113.386551,3.833705,q
159,-9.0,25.0,73.0,71.0,72.0,-113.386551,3.833705,q
160,-8.0,27.0,73.0,75.0,77.0,-105.813095,-2.033932,q
161,-5.0,27.0,73.0,73.0,77.0,-105.813095,-2.033932,q
162,-8.0,26.0,73.0,75.0,73.0,-113.787811,-0.043764,q
163,-7.0,25.0,73.0,73.0,77.0,-113.787811,-0.043764,q
164,-7.0,26.0,74.0,71.0,75.0,-121.83905,0.083023,q
165,-8.0,26.0,74.0,73.0,74.0,-121.83905,0.083023,q
166,-5.0,25.0,74.0,73.0,73.0,-112.954117,-0.010662,q
167,-7.0,26.0,74.0,73.0,73.0,-112.954117,-0.010662,q
168,-8.0,26.0,73.0,73.0,77.0,-120.888992,0.07306,q
169,-8.0,27.0,73.0,74.0,74.0,-120.888992,0.07306,q
170,-8.0,27.0,74.0,71.0,72.0,-112.279411,0.022715,q
171,-5.0,26.0,75.0,73.0,68.0,-116.761406,-9.90389,q
172,-7.0,26.0,75.0,73.0,71.0,-116.761406,-9.90389,q
173,-6.0,27.0,73.0,74.0,71.0,-116.534172,1.565197,q
174,-10.0,26.0,75.0,74.0,69.0,-116.534172,1.565197,q
175,-7.0,26.0,76.0,71.0,68.0,-116.761131,-9.840908,q
176,-8.0,26.0,75.0,73.0,68.0,-116.761131,-9.840908,q
177,-7.0,26.0,76.0,75.0,69.0,-113.681801,0.996629,q
178,-5.0,26.0,72.0,73.0,69.0,-113.681801,0.996629,q
179,-5.0,26.0,75.0,74.0,68.0,-121.499672,-1.703851,q
180,-5.0,26.0,75.0,72.0,71.0,-121.499672,-1.703851,q
181,-8.0,26.0,75.0,74.0,68.0,-112.73925,0.277378,q
182,-7.0,27.0,72.0,73.0,69.0,-112.73925,0.277378,q
183,-8.0,26.0,75.0,74.0,66.0,-120.801979,-0.307132,q
184,-6.0,26.0,74.0,72.0,67.0,-120.801979,-0.307132,q
185,-8.0,27.0,72.0,72.0,66.0,-111.768433,0.347612,q
186,-8.0,25.0,74.0,74.0,66.0,-111.768433,0.347612,q
187,-8.0,26.0,75.0,72.0,68.0,-119.851433,-0.238313,q
188,-6.0,26.0,72.0,72.0,68.0,-119.851433,-0.238313,q
189,-6.0,24.0,74.0,74.0,69.0,-110.928558,0.122935,q
190,-7.0,24.0,75.0,70.0,69.0,-113.384254,-0.00945,q
