,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
88,54.0,53.0,64.0,71.0,59.0,-63.52253,-27.835764,o
89,54.0,52.0,62.0,72.0,64.0,-63.416866,-16.50596,o
90,56.0,53.0,65.0,71.0,60.0,-63.523014,-27.70225,o
91,58.0,54.0,62.0,71.0,63.0,-63.41531,-16.369843,o
92,56.0,52.0,64.0,68.0,66.0,-63.523293,-27.569859,o
93,56.0,53.0,64.0,71.0,63.0,-63.413746,-16.234877,o
94,59.0,53.0,65.0,71.0,65.0,-63.523388,-27.438616,o
95,57.0,55.0,62.0,71.0,66.0,-63.412167,-16.101065,o
96,57.0,53.0,62.0,72.0,66.0,-63.523411,-27.308504,o
97,57.0,53.0,63.0,72.0,62.0,-63.410583,-15.968426,o
98,59.0,53.0,59.0,68.0,68.0,-63.523342,-27.17952,o
99,54.0,52.0,64.0,71.0,67.0,-63.40897,-15.836936,o
100,59.0,53.0,65.0,74.0,68.0,-71.027695,-20.214003,o
101,60.0,54.0,63.0,71.0,69.0,-62.032482,-18.195183,o
102,57.0,54.0,62.0,69.0,68.0,-70.305283,-20.070049,o
103,57.0,53.0,65.0,68.0,62.0,-61.292397,-18.00749,o
104,57.0,52.0,62.0,72.0,68.0,-69.588501,-19.924032,o
105,60.0,52.0,62.0,72.0,61.0,-60.558167,-17.818106,o
106,54.0,53.0,64.0,69.0,68.0,-68.877457,-19.776083,o
107,59.0,54.0,62.0,72.0,61.0,-59.829964,-17.627165,o
108,59.0,54.0,64.0,73.0,65.0,-68.172211,-19.626282,o
109,59.0,54.0,62.0,68.0,68.0,-59.107815,-17.434763,o
110,58.0,53.0,62.0,74.0,66.0,-67.47287,-19.474749,o
111,59.0,52.0,63.0,74.0,63.0,-58.39185,-17.241041,o
112,59.0,54.0,62.0,72.0,68.0,-66.779564,-19.321589,o
113,58.0,50.0,64.0,73.0,65.0,-57.682156,-17.046103,o
114,60.0,52.0,61.0,72.0,66.0,-66.092331,-19.166893,o
115,55.0,52.0,61.0,71.0,66.0,-56.978764,-16.850052,o
116,58.0,52.0,63.0,73.0,66.0,-65.411247,-19.010769,o
117,28.0,50.0,54.0,59.0,34.0,-86.011429,0.036428,o
118,28.0,50.0,54.0,59.0,33.0,-93.709373,-0.033882,o
119,24.0,49.0,55.0,59.0,33.0,-85.136131,0.044404,o
